% Model,case4_base_model_nu0.001_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 7 2023, 22:46"
% Table,Table - T_out - 
% Time (h),"T_out (K), Probe_T_out - HE - 15m","T_out (K), Probe_T_out - HE - 30m","T_out (K), Probe_T_out - HE - 45m"
8351,279.8560328282511,279.0708913366724,276.73418227306666
8352,280.0736428293338,279.28976352464673,276.9565755065227
8353,280.33199938878687,279.5490251626462,277.21939611323916
8354,280.5642716731114,279.78178698108525,277.4557822829633
8355,280.72725261820085,279.94489429073855,277.6225962502664
8356,280.821202861882,280.03886456818697,277.7202025015704
8357,280.8693889727743,280.08702979494797,277.7719760471352
8358,280.85623770420585,280.0738450533908,277.76231711921525
8359,280.7950658306964,280.012643989846,277.70460789332174
8360,280.7341146796966,279.9516642884779,277.64719892403497
8361,280.6873950991638,279.90493314523445,277.60407533056895
8362,280.6748235014299,279.8924138051718,277.5951739117988
8363,280.70769308722265,279.9254322557457,277.63178777118964
8364,280.7755485477529,279.99356251591234,277.70342413031113
8365,280.71951971700474,279.93795054266224,277.650801897064
8366,280.64673628540316,279.86583174546905,277.5816734550761
8367,280.5816522797682,279.8017022400411,277.52037785062095
8368,280.52541308974065,279.74656555578997,277.46790668333136
8369,280.4704870313836,279.69283403142515,277.4167110924183
8370,280.3937819327358,279.6173889894515,277.3436622423868
8371,280.25906557291285,279.4840284764947,277.2124971805554
8372,280.1525664192971,279.3790123205563,277.10978624250487
8373,280.0737714313033,279.30180893126555,277.0348668163032
8374,280.02904480078655,279.25869592995383,276.99404158585736
8375,280.11386017503656,279.34493637699245,277.0829546938593
8376,280.24633072000927,279.4785387311405,277.2193472519877
8377,280.3737011023015,279.606772190608,277.3504106725375
8378,280.47334094723357,279.7070675055848,277.4535820626461
8379,280.49648989519926,279.7307426477884,277.48007519974925
8380,280.5059809985176,279.7406845964605,277.4929567011967
8381,280.5089425171179,279.7440686899764,277.49932607575306
8382,280.4694577371335,279.7050638009348,277.4631801016342
8383,280.3107107125308,279.5469696075298,277.30759609911433
8384,280.19124547989475,279.42835912309386,277.19158818608594
8385,280.09512555371714,279.33326514447555,277.0990071220118
8386,280.0145542357026,279.25384247744694,277.02201544336583
8387,279.92595476927875,279.16651536373314,276.937003463652
8388,279.82290050142694,279.064865706098,276.8375808238205
8389,279.7090191460778,278.9525192346986,276.7274079446706
8390,279.61909031906623,278.8642131791561,276.6413367234815
8391,279.54413965274546,278.79094654587936,276.5702981293149
8392,279.4872566131948,278.73577153694976,276.51737342594254
8393,279.4457101036857,278.69590633269144,276.4798042248741
8394,279.4321403760729,278.6839568535373,276.47023474091253
8395,279.4018572825068,278.65526785653304,276.4438663255029
8396,279.3636400331183,278.6186337745792,276.4095487495172
8397,279.34976921183505,278.60631019099407,276.3996333562291
8398,279.31830418768493,278.57633851504005,276.37203814788137
8399,279.3598922128504,278.6193286859191,276.41766323965624
8400,279.42319188752583,278.6838826591478,276.4849300355582
8401,279.5001607774882,278.7619216749548,276.5657816328773
8402,279.5586957520836,278.82131694795214,276.6280318637028
8403,279.6412693830488,278.90452891570254,276.71427831966406
8404,279.713270183328,278.97696039857794,276.7897968921744
8405,279.7645224558231,279.0284852432746,276.8444521768589
8406,279.7594885133131,279.02362706978863,276.84269205540284
8407,279.59965864879075,278.86399021376377,276.6858786263989
8408,279.47864843710653,278.7432551473327,276.5682177804461
8409,279.38603746493766,278.6510205545654,276.4790629489501
8410,279.3049760670919,278.57047368412077,276.4014947266847
8411,279.22998558511404,278.4961665367665,276.33005747579585
8412,279.1785040165835,278.4455441759671,276.28225544694254
8413,279.1576041213228,278.42567120969403,276.26515687861985
8414,279.1465084874454,278.41569821351453,276.25790158916567
8415,279.1380103969893,278.4084122443768,276.2532711945917
8416,279.10236784818534,278.37405643205915,276.22144347866595
8417,279.0795999724016,278.3526039497999,276.20253259738485
8418,279.10309662777854,278.37740844131974,276.22995421139774
8419,279.0044726108733,278.2801321849355,276.13489694684193
8420,279.0377730957735,278.3148080976635,276.1721930117813
8421,279.0903509049573,278.3687243763771,276.22866797691165
8422,279.1437795407925,278.42347323786896,276.28592693141206
8423,279.20643761279575,278.4874335836673,276.3524329929943
8424,279.31073011414384,278.5929935143955,276.4606720432631
8425,279.44681296423647,278.73027405422647,276.60072425361324
8426,279.55809044457044,278.84264288294673,276.7158327262326
8427,279.6822463118598,278.9677277457536,276.8437840897143
8428,279.67169742293015,278.9579588135413,276.8366216722709
8429,279.7516318719621,279.03849339855145,276.9201795737339
8430,279.766400135471,279.0536663776206,276.9382569317309
8431,279.7084541051928,278.99600893956216,276.8834486332593
8432,279.6236831180123,278.91146986748913,276.80181808149365
8433,279.53144504174554,278.81948302397177,276.71275438454626
8434,279.4565968906506,278.74497541881095,276.64112871431365
8435,279.4333795395834,278.72220019196607,276.6212390224103
8436,279.3572209948181,278.6466194900479,276.548261435189
8437,279.33490475881047,278.625018599394,276.52934636212325
8438,279.2948401918112,278.5857866433077,276.49265548927235
8439,279.2545303081567,278.5464282276392,276.45579559479324
8440,279.25502705527714,278.5479578526136,276.4599096334928
8441,279.2060100654947,278.50005073030405,276.41443006925635
8442,279.1306932572265,278.42591864166917,276.3426888169955
8443,279.08501120232444,278.3814800200401,276.3008045549641
8444,279.0652549774888,278.3629637983641,276.28492043284456
8445,279.0643505165864,278.36326502834913,276.2879273266546
8446,279.0542860414087,278.35437358510535,276.2817722015591
8447,279.15328379917634,278.45448237793255,276.3849801377644
8448,279.3033276760579,278.6055514677722,276.5392773733103
8449,279.3977500117063,278.7009774537352,276.6378231911196
8450,279.5198724142195,278.82411351207077,276.76427550555155
8451,279.6409244391643,278.9461911999497,276.8897377640374
8452,279.71154255345476,279.01788238044145,276.9647575604082
8453,279.7448499082636,279.05233332876963,277.00255555878164
8454,279.7425290848013,279.05123160981094,277.004819981391
8455,279.6002889363839,278.9103335468851,276.8670425000011
8456,279.4346862117096,278.7461957256597,276.70613803612906
8457,279.23688126565014,278.54993556528376,276.5131270523852
8458,279.11528127654543,278.42989286787804,276.39661063652227
8459,279.0221633205727,278.33828828677156,276.3086287930617
8460,278.96855651545957,278.2861380438897,276.2602649850987
8461,278.904577246336,278.2235690609436,276.20153296383535
8462,278.81955461079696,278.13993907807156,276.1217965673702
8463,278.74686957736265,278.0686280207097,276.05452424348044
8464,278.710700887476,278.0337860270954,276.02389169297504
8465,278.6802746909794,278.00462244636986,275.99900205779994
8466,278.64937465462367,277.9749173391429,275.97364041745203
8467,278.6033212700005,277.92998925194973,275.93309591026207
8468,278.5329238702781,277.86064917400995,275.8681602234807
8469,278.5098074941283,277.83848951638066,275.85060910166413
8470,278.446178809025,277.7757116938679,275.79236972573256
8471,278.54108362121156,277.8713098148526,275.8930005783923
8472,278.87984425324305,278.21047603078824,276.23777562023497
8473,279.19517404536043,278.5259652472415,276.55870553403605
8474,279.4834582732507,278.8142818008849,276.85250428773526
8475,279.65437116840974,278.98521193724287,277.0287826797099
8476,279.82849406064946,279.1593891373185,277.2084685423251
8477,279.9381710767527,279.2691996608228,277.32365532203767
8478,279.9262926622359,279.2576121376135,277.31717377818507
8479,279.775392984386,279.10722395890855,277.1716133341941
8480,279.6307933344814,278.96332460863994,277.032604947046
8481,279.45940373993943,278.79277279586154,276.86681835406404
8482,279.31968243062477,278.6539801228022,276.7328175107656
8483,279.18713489779765,278.52241323734444,276.6060024789176
8484,279.0547149662192,278.3910185278179,276.4793321917572
8485,278.9489716972382,278.2863286538617,276.3794237392852
8486,278.86932556237093,278.2077430798136,276.30566207533866
8487,278.78089858271164,278.1203825920577,276.22308375863184
8488,278.6688267350328,278.00939201142575,276.11682608587097
8489,278.5624097481342,277.9040585543859,276.0162607729645
8490,278.4654359357546,277.8081436373116,275.92513357385417
8491,278.3396009846901,277.68333413353287,275.8050297623418
8492,278.2376730080469,277.5823712235737,275.70885211609533
8493,278.15517729413267,277.50076903088615,275.6320824529056
8494,278.08029491966647,277.42663601709626,275.5627934882135
8495,278.1995880586905,277.54646837523865,275.68798636357093
8496,278.50568063723773,277.8527940156119,276.00004637137243
8497,278.8587167694612,278.20579105701665,276.3588101238798
8498,279.20450642189456,278.5513697886538,276.71019123519443
8499,279.5109958374541,278.8575764163049,277.02221777597583
8500,279.72420561633675,279.07054627258765,277.240887573106
8501,279.83505322940727,279.1812947424329,277.3571808856965
8502,279.8228036976653,279.1691597297408,277.3503573163752
8503,279.7762741473032,279.12295772233995,277.3094170567223
8504,279.60836552146105,278.9555982639544,277.1470075308874
8505,279.4702162110971,278.8181690909888,277.01460680810607
8506,279.3822675892778,278.7310203313542,276.93253852367343
8507,279.235693980736,278.58532881449696,276.7917186796243
8508,278.95925843828843,278.30992587423367,276.52091151628593
8509,278.70760266473775,278.05943626284375,276.2751654705452
8510,278.5243968544947,277.8774442201719,276.09806338803634
8511,278.3523021005013,277.70656736461365,275.93204354376286
8512,278.17709316690485,277.5325739033798,275.7628825114204
8513,277.998419008373,277.3550972047695,275.59027536744367
8514,277.8269376842252,277.1847764531436,275.424888901885
8515,277.60531000112115,276.9642523683358,275.2091686063671
8516,277.4437514147208,276.80361673598446,275.05359356783595
8517,277.3015483000673,276.66211341881797,274.9172198065101
8518,277.20628030544725,276.56731738763654,274.82771550851015
8519,277.49764507104476,276.85879545510693,275.1254633702462
8520,278.0198951333643,277.3807045829445,275.6539928830594
8521,278.51838713168064,277.8785647392789,276.1583122826232
8522,278.9263390313649,278.28581130753486,276.57193992970673
8523,279.2426353197703,278.6014359838853,276.8938879574347
8524,279.46625172056224,278.82453326950247,277.12326529942123
8525,279.5845099069662,278.94252466598937,277.2473534721486
8526,279.57119793970776,278.92924588216624,277.23988611412034
8527,279.40327794192785,278.76168567401805,277.0778525899648
8528,279.2063241563638,278.5654075098145,276.88716645220575
8529,279.0331450398259,278.39316838233003,276.72050080864545
8530,278.85178639411544,278.21286835531697,276.5457134475683
8531,278.6731213483026,278.03533757645323,276.37373459327915
8532,278.50446562796446,277.86786979862495,276.2118939396483
8533,278.36701761749157,277.73164121303415,276.08140825864996
8534,278.2737388481708,277.63958256093485,275.99522179049274
8535,278.19012394209216,277.5571750740971,275.9187309470759
8536,278.123405386074,277.49165069834976,275.85919616099426
8537,278.02592124765687,277.39534651035825,275.7688398108212
8538,277.97920151298024,277.3497861380428,275.7294453484416
8539,277.8603571168409,277.23205724606106,275.61768193861434
8540,277.7599712030873,277.13274943849666,275.5244821582918
8541,277.6749105624223,277.0486208695823,275.44653278249734
8542,277.6073645454439,276.981896647357,275.3860212760872
8543,277.7780047896992,277.15317110743274,275.5640374102187
8544,278.19629497951496,277.57180965340024,275.98981725072724
8545,278.588179968421,277.9638649772602,276.3887946458359
8546,278.89756672976415,278.2734298480518,276.7051499151718
8547,279.1348235375238,278.510985385834,276.949441896944
8548,279.2975962168847,278.6742396451403,277.1193184875071
8549,279.387118947834,278.7644451116334,277.21599945248425
8550,279.36022456917385,278.7384101059364,277.196182711915
8551,279.22770510166157,278.6069652236462,277.07080573258025
8552,279.0364158755941,278.4170061708313,276.8868423919324
8553,278.8818558053559,278.26388316064697,276.7397581274935
8554,278.7047795120509,278.0882927972337,276.5701087531099
8555,278.5191389823858,277.9041733059225,276.3919240306872
8556,278.36362735665426,277.75018577742605,276.24396293871274
8557,278.20728526952337,277.5953562357894,276.09516429618543
8558,278.0786902051313,277.46824677836054,275.974166522723
8559,277.9670672181698,277.35806396132915,275.87014436469184
8560,277.90428259155243,277.2966479377768,275.81500704485893
8561,277.8086133427214,277.2022815787572,275.72684689285427
8562,277.7245976650289,277.1195026209404,275.6503369082533
8563,277.70778708564035,277.10381170416633,275.64106861528876
8564,277.68242597917646,277.0794433045318,275.6230697262696
8565,277.6975306857502,277.0954120295227,275.64549802681694
8566,277.742782498611,277.14141715462404,275.698019789921
8567,278.0136097811563,277.412817192322,275.97642881555356
8568,278.3305901989837,277.73006776234536,276.3005178061563
8569,278.57781273187015,277.9774619261885,276.5546202548971
8570,278.7494472440443,278.1492865662587,276.73308669312127
8571,278.8454537755586,278.2455716156973,276.8359021655461
8572,278.89151848804806,278.2920244701802,276.88877831405006
8573,278.9195689386492,278.32055394004584,276.92365395059636
8574,278.9462019024148,278.3477267457607,276.95710717320685
8575,278.92259404927273,278.3247244915753,276.9402222817481
8576,278.893322337746,278.29611812473945,276.91769158398233
8577,278.8733147350706,278.2768124582902,276.90443195587363
8578,278.83244148631877,278.23667840218974,276.8702438373139
8579,278.7559872036152,278.1610046085333,276.80040868158727
8580,278.640283161668,278.0461399727579,276.6913048182672
8581,278.5452607558758,277.9520203628754,276.6029654392735
8582,278.463686515311,277.87136261841874,276.52804307317155
8583,278.3433875703273,277.7519971811999,276.4142842501449
8584,278.24102789938286,277.6505679354732,276.3184879463959
8585,278.1394851504436,277.54992168962616,276.223442948098
8586,278.0529956563181,277.46426434829544,276.1433823020598
8587,278.0892998933731,277.50124817797564,276.18616196690266
8588,278.10362068097976,277.5160842894289,276.2066578544165
8589,278.0871453701509,277.5000049872258,276.19616549277185
8590,278.06624943221453,277.47940185706574,276.18115045058136
8591,278.16718849507885,277.58051821228685,276.2881121193789
8592,278.38629744651666,277.7995609900419,276.51302199686074
8593,278.6012197902999,278.0142683821774,276.73350378306753
8594,278.83703729371155,278.2497941104861,276.97483744293567
8595,278.9649333275931,278.3774314640002,277.10806410640885
8596,279.0895671512995,278.50187914839836,277.2381135959529
8597,279.1361369117332,278.54836785806657,277.29002055935297
8598,279.1225022091851,278.53478524724716,277.28172135808046
8599,279.0371660144171,278.449646183427,277.20170972795944
8600,278.9325481596538,278.3453519875078,277.1024814630713
8601,278.8415594855597,278.2547696517753,277.0169343807357
8602,278.7408422902518,278.15452250499976,276.9216320264534
8603,278.6539391957128,278.0681305296346,276.8401703313955
8604,278.5690212277812,277.9837604976062,276.76068114726235
8605,278.4961689892245,277.9115011623739,276.6932794316811
8606,278.41679377014464,277.8327932530422,276.6193472233993
8607,278.32743452700396,277.74415989648173,276.53542534304546
8608,278.29100484457047,277.70846886668096,276.50449979339
8609,278.22612757757685,277.64432782827475,276.4450021200884
8610,278.21707051161667,277.6359615914263,276.4413535511367
8611,278.1488853126167,277.56842896736356,276.378367409492
8612,278.11037371203804,277.5305255261061,276.34510318658056
8613,278.0727845223244,277.493446868173,276.3126301627061
8614,278.02795685870285,277.44902474049957,276.27272966540966
8615,278.1226159232827,277.5438495173332,276.3723020935117
8616,278.3837267494699,277.80484932825533,276.63824554798555
8617,278.57420545667867,277.9950420161825,276.8331380562338
8618,278.7859950539532,278.206450728858,277.04930832753263
8619,278.8982330105425,278.31830619236075,277.16575142944913
8620,278.9668457657333,278.3865968258743,277.238572424446
8621,279.0190550566669,278.4385337582849,277.2950112644236
8622,279.0364904136971,278.45576269143396,277.3166235913573
8623,278.96241080616494,278.38156924521667,277.2466055882908
8624,278.8610260232884,278.2802074856939,277.14940363130177
8625,278.78955576629875,278.2088290874623,277.08217798485754
8626,278.64967605295203,278.06912234759153,276.9464273562305
8627,278.5213180496026,277.9409815573019,276.82227910496204
8628,278.38308081320054,277.80302163740464,276.6882488486171
8629,278.27008150556117,277.6903585096481,276.57952549518825
8630,278.1892591113082,277.6099179583215,276.5030083889799
8631,278.09644230114674,277.51752574477695,276.4144597629177
8632,278.0310817178586,277.45262631643493,276.35340896559177
8633,277.94324343244267,277.3652779846865,276.2698145150843
8634,277.8633854946268,277.28594512467936,276.1942019627138
8635,277.7189532993693,277.14205880727485,276.05386588280487
8636,277.6178079652332,277.04143250535856,275.95684018464283
8637,277.5258485859349,276.94991381548436,275.86886913697856
8638,277.45780004600743,276.8822012177813,275.80468742860404
8639,277.54542996525885,276.9699711315799,275.8962072618505
8640,277.8034102632503,277.22779839191844,276.1579645614895
8641,278.18693453792207,277.61091488446914,276.5451205122665
8642,278.5535537111791,277.9768802244968,276.91495449676836
8643,278.8464859797286,278.2689966556049,277.2109237655864
8644,279.06381125651467,278.4855614214404,277.4312600530256
8645,279.1971462671966,278.61827573949415,277.5676034775958
8646,279.19767313390844,278.61838307043985,277.5711096203719
8647,279.1240085997236,278.54451030690666,277.50052523206944
8648,278.9187140515436,278.33924341743545,277.2983210425965
8649,278.71891574814714,278.13966931532315,277.10182065323403
8650,278.50650652467516,277.9276389130807,276.8927807256347
8651,278.2993047395979,277.7209572153376,276.68902965401145
8652,278.1366367942901,277.55892203756935,276.52993613839914
8653,278.0323777645853,277.4553773349732,276.4293575493533
8654,277.9648250464731,277.3885880416931,276.3655353027294
8655,277.9040675268561,277.32865883643484,276.30852076692105
8656,277.83079610186763,277.2562936020688,276.2390431086754
8657,277.75704654432127,277.1835303149549,276.16919458669787
8658,277.68399393431196,277.1115215800643,276.10008832111373
8659,277.5764376900006,277.00502589467527,275.9963928142653
8660,277.4551702235844,276.8847764817719,275.87894185917673
8661,277.3585997639312,276.78909932175236,275.7861362922883
8662,277.28013391328585,276.71133119568964,275.7112292862254
8663,277.2813263787776,276.7129657396987,275.71584351581174
8664,277.5680239715427,276.9997466217575,276.0060999089049
8665,277.9303165286101,277.3617513447123,276.3714450416662
8666,278.2779590357007,277.70887211807474,276.721842706365
8667,278.58506427503926,278.0153555172199,277.031777342157
8668,278.82774735700343,278.2575025458655,277.2773976847381
8669,278.9685191695037,278.3979879323961,277.4211378953835
8670,279.0048330763478,278.43420506820235,277.46044464540887
8671,278.88353155140396,278.313035743949,277.342151305955
8672,278.6542769892815,278.0841605162896,277.1160338798599
8673,278.4776021065796,277.90802137987635,276.9427504732518
8674,278.22303830856214,277.65412505194615,276.69151879122353
8675,277.99888213914835,277.430736365663,276.4708387418197
8676,277.8537667677345,277.28641528630055,276.329332748661
8677,277.7403628754638,277.1738146634842,276.2195485860462
8678,277.6841616247931,277.11841666478296,276.16703599089055
8679,277.63707704525916,277.07214188912354,276.12363789303805
8680,277.54456660267874,276.98048593645206,276.0347796722397
8681,277.4359488384395,276.8727689137326,275.9298527875965
8682,277.3084695338657,276.7462232205078,275.80607235003106
8683,277.106264822786,276.5449694441469,275.607445910524
8684,277.02309978094144,276.46266817461935,275.52797945498116
8685,276.9724495936102,276.41271700744386,275.4808499153416
8686,276.9598561997462,276.40068683193834,275.471667391298
8687,277.06029944159246,276.50142711241796,275.57542928002033
8688,277.22254809334584,276.6637382743735,275.74082455368466
8689,277.41854242367634,276.8596046192762,275.9398056440361
8690,277.60188620839216,277.04269784671766,276.1259921952453
8691,277.8189175806441,277.25939965609143,276.3458550322403
8692,278.0153916625867,277.45552048512184,276.54508921548404
8693,278.1255419951761,277.5653875016449,276.6579342609246
8694,278.13490847759783,277.57462161881256,276.67002238024435
8695,278.1593210415473,277.5990418985424,276.69734776334377
8696,278.02663180449207,277.4665571132135,276.56749037634665
8697,277.84050000899356,277.2808692009932,276.38437386791804
8698,277.64018395337894,277.081157520721,276.1871903379202
8699,277.4770935315595,276.91880668423886,276.0273717113189
8700,277.38482685843843,276.8273424223547,275.93850251426113
8701,277.273977028929,276.71737746844224,275.8309802612499
8702,277.10464185522466,276.54903474273976,275.6649955258279
8703,276.99633069381406,276.4417791396991,275.5602256189458
8704,276.901821798326,276.348338943323,275.46925469985507
8705,276.80226346535943,276.2498456564199,275.37319198785184
8706,276.6906460940889,276.13927316575536,275.265024142009
8707,276.6860583019744,276.1356343506133,275.2639521602147
8708,276.6836013980791,276.13399622211114,275.26481952426286
8709,276.71217466052383,276.16324956776947,275.29661016769114
8710,276.75787618192226,276.2094768421649,275.34539986262376
8711,276.9133844857199,276.36530680809506,275.5039659626169
8712,277.2539249860445,276.7058721466359,275.8475129368528
8713,277.55382945295173,277.005561354868,276.1500534315948
8714,277.85087438621724,277.3022350979766,276.44962549822696
8715,278.12182952256785,277.5727294255268,276.72303337765334
8716,278.2830835679808,277.7335501662948,276.88663633119774
8717,278.3482726292433,277.79842149937843,276.9541979133892
8718,278.32762721319443,277.7776229011279,276.9359992086177
8719,278.3241918603445,277.7741747255594,276.935185960445
8720,278.19903725940463,277.6491928698103,276.81261456587805
8721,278.0596037977576,277.51014539024305,276.67595825187954
8722,277.92441609267087,277.37549148163583,276.5436625748129
8723,277.78415522291635,277.2359160657292,276.4063845219908
8724,277.65189343533535,277.10447549428443,276.27721527053745
8725,277.54404964375857,276.99755971960775,276.1725815194272
8726,277.45546123754525,276.9099653930922,276.0872797086229
8727,277.3582219128808,276.81378772757853,275.99335695319957
8728,277.2869388772535,276.7436152053832,275.9255129927036
8729,277.22268801790085,276.68048805871257,275.8647397524959
8730,277.1734415258236,276.63232423117444,275.81896627416484
8731,277.1642080388403,276.62408510075494,275.8131838506943
8732,277.11295573014814,276.5737493804785,275.76522329928804
8733,277.07328987971925,276.5349231527283,275.72879641874744
8734,277.1275981346162,276.58993562174123,275.7863329614028
8735,277.3269177483037,276.7897465465803,275.9888205213456
8736,277.4366814104251,276.89985838974803,276.1014052066301
8737,277.53334920105146,276.9967854762019,276.2008379562418
8738,277.60049286803405,277.0641170122538,276.27067035148843
8739,277.66662274799614,277.1303785451656,276.33944135101945
8740,277.7913535395124,277.2551651930087,276.46681250405055
8741,277.87786477986015,277.3417016287288,276.5558505081774
8742,277.9272963075494,277.3911905999774,276.6078145410699
8743,277.8374520628857,277.3015355325028,276.52048176532327
8744,277.7527235856257,277.21714085240467,276.43848958441424
8745,277.6573367509042,277.12222929154666,276.3459607183851
8746,277.57838225487194,277.0438638148699,276.26997434986447
8747,277.50700654322395,276.9731472356251,276.20163303108353
8748,277.4265094689462,276.89346073718315,276.12430483673387
8749,277.3808783051906,276.8487216655759,276.08199649572697
8750,277.33977607622285,276.808576144025,276.044299243749
8751,277.29500165762596,276.76480219774396,276.00299719013475
8752,276.96628992172384,276.4372546033767,275.6775585066491
8753,276.88147159098855,276.3536101404967,275.596524907815
8754,276.86867756743777,276.34184791004293,275.5873965860916
8755,276.8934611926949,276.36751750617105,275.61569192609653
8756,276.9430405716882,276.41784121922916,275.6686921296812
8757,277.0140802304883,276.4895049427084,275.74309198412567
8758,277.1071714630397,276.5831197113763,275.83948416682813
8759,277.362536008857,276.8388415533739,276.0982028233576
8760,277.4328593606127,276.9094738742398,276.1715009595406
8761,277.5536358806928,277.03052506229704,276.2953575368887
8762,277.6869409245548,277.1640284505226,276.4316735136865
8763,277.8261136467302,277.3033209524184,276.573741736675
8764,277.9720008144847,277.4492490022541,276.7224228807545
8765,278.1220709674229,277.599296144559,276.8752059320562
8766,278.27684474441463,277.7540064703274,277.0326369245233
8767,278.4373234739362,277.9144062054387,277.19574160460104
8768,278.3500247897855,277.8271860531766,277.1108720400751
8769,278.33277694696557,277.81014907159994,277.09635164786073
8770,278.33737889700654,277.8150427312797,277.1037310108977
8771,278.3377062433058,277.81572943101935,277.10681841429204
8772,278.34787787797876,277.8263543859829,277.119815892497
8773,278.3561666003027,277.8351745731409,277.1309905961508
8774,278.360769737483,277.8403853568014,277.13853829445793
8775,278.3452845976138,277.82556877127377,277.12601884088997
8776,278.33035054467507,277.81135856071637,277.11411537036685
8777,278.3066573573659,277.78841668554315,277.0934466902239
8778,278.27900379584054,277.7614987633522,277.0687773260022
8779,278.26446801254315,277.74764533045504,277.05717335237813
8780,278.2427512166339,277.7265423913052,277.03828696300417
8781,278.2139835140336,277.69831672910124,277.0122522624463
8782,278.21227308719176,277.6970608144589,277.01320843854694
8783,278.2897421304562,277.77486274070196,277.0932955683215
8784,278.42897683560335,277.91430212694337,277.23504818770846
8785,278.5606735396339,278.0461311953981,277.36914237558057
8786,278.7114686333024,278.19703005515635,277.5223321939857
8787,278.8961149264495,278.38177186538104,277.7093985397001
8788,279.0249079299614,278.5107205889054,277.8405708702363
8789,279.0891246574129,278.57521151326364,277.9072063277736
8790,279.0941220266872,278.58062834529505,277.9147034010945
8791,279.0236740318066,278.51076525421706,277.8468227889724
8792,278.95528833731333,278.4430903337313,277.7811311158273
8793,278.92232987831164,278.4109046732663,277.7509445159734
8794,278.92078868183677,278.4101621375488,277.7521991956649
8795,278.86789443153543,278.35810796580023,277.7020444589205
8796,278.7653409906416,278.25649587626395,277.60234456339856
8797,278.6681053407398,278.1602837581759,277.5080783695942
8798,278.5463054054433,278.03957150156606,277.38928204285315
8799,278.38063376507586,277.87504353981876,277.2266281829039
8800,278.20825972896597,277.7038304197926,277.0573088441839
8801,278.03870994647326,277.53541177180375,276.89079557659585
8802,277.8880194971218,277.38577830741747,276.74308471707735
8803,277.8012990030912,277.29998114737583,276.6592778709675
8804,277.70738534718276,277.2068818126323,276.5681236003776
8805,277.58165368517956,277.0818656642356,276.44500055896475
8806,277.479603957553,276.9803694903707,276.3454742853763
8807,277.6763918606759,277.17740862213543,276.54483236352763
8808,277.9989457326408,277.4998741401786,276.86962531699226
8809,278.3359109569006,277.8365326285893,277.2085638662031
8810,278.6658676435964,278.16608829876736,277.5404256503347
8811,278.9425512089419,278.44240013777807,277.81901249886363
8812,279.1547626531186,278.6543588419579,278.03318105470754
8813,279.279685820081,278.7792085216745,278.1601294575919
8814,279.2933702936211,278.7930437337335,278.1759210152415
8815,279.16546621854343,278.66555429502125,278.05021523905754
8816,278.95539446700826,278.4561422829061,277.8424980984474
8817,278.73714508319523,278.2387072498179,277.6267547120938
8818,278.5817055613254,278.0841571741703,277.4739315319286
8819,278.4052247634748,277.90859574230154,277.2999465396899
8820,278.1893406993998,277.6936701447005,277.0865709479853
8821,277.9972299566101,277.5025382994535,276.89706061836455
8822,277.87251045534396,277.3787682038252,276.7749939343537
8823,277.73249503810115,277.2396754917264,276.63755461961654
8824,277.503465461844,277.0115950505169,276.4110251394333
8825,277.3254485579182,276.8345105606112,276.2356045089104
8826,277.21821436880845,276.72814448546126,276.1310019112133
8827,277.22483747148556,276.7354551992678,276.14011453914867
8828,277.1504019586344,276.66160308851033,276.06793148127684
8829,277.13004616988144,276.6417403942857,276.04985449959105
8830,277.1687288459894,276.6807997910833,276.09076550949817
8831,277.3555023349897,276.86777762608216,276.2797353050353
8832,277.7364163974467,277.2486500808462,276.6627650030743
8833,278.1313868735313,277.6434051520026,277.0596104704634
8834,278.4596835781794,277.9714506477056,277.38967193030254
8835,278.6917825380091,278.2033734967545,277.6235449180849
8836,278.80010849885923,278.31164460881354,277.73363486622304
8837,278.88356788220995,278.3952052675475,277.8190555377237
8838,278.89529828216445,278.4072016241617,277.83274744881976
8839,278.8088382977974,278.3211746538729,277.7482025308826
8840,278.70020216575125,278.2130873822265,277.64161472293375
8841,278.60800112972146,278.12150378335934,277.5515495894766
8842,278.5484436735505,278.06259454255036,277.49410118674456
8843,278.5131855864491,278.0279545679143,277.4608940958689
8844,278.48350157698275,277.9988690958024,277.4332656874619
8845,278.432543590038,277.9485231210472,277.38436687156457
8846,278.3839350878756,277.9005419000733,277.33785207097196
8847,278.3521783988597,277.8694088601431,277.30820356805856
8848,278.29192706976426,277.80977371419954,277.25000588879885
8849,278.2376437076176,277.7560809352873,277.1977635063932
8850,278.18479610056653,277.70379399219786,277.14692828921494
8851,278.187202756374,277.7066682700841,277.1513019960761
8852,278.1795994576254,277.69945348076874,277.1455448147687
8853,278.18073585067646,277.7009101583964,277.14846500437864
8854,278.1977992859292,277.71823739539235,277.16727707807945
8855,278.2617398199762,277.7823647738085,277.2329372329766
8856,278.37056821218465,277.8912700799379,277.3433865465319
8857,278.5205472797231,278.0411462756061,277.49482172395057
8858,278.5699218427288,278.0903838565551,277.545502161092
8859,278.6393019305807,278.1596301791482,277.6162582506658
8860,278.6849023728841,278.2051382332691,277.6632370908698
8861,278.6834481138405,278.2036896172178,277.66318377120723
8862,278.66393681593803,278.18430036168917,277.6451654119133
8863,278.62595681206005,278.146563873505,277.60876675266087
8864,278.5638766842968,278.08485264707554,277.54835104119627
8865,278.52265167095925,278.04410377382465,277.5089166548324
